202.615,20.691
202.62,28.9609
202.625,39.0122
202.63,49.8051
202.635,60.8294
202.64,73.7658
202.645,87.8331
202.65,100.701
202.655,113.346
202.66,126.603
202.665,138.354
202.67,148.241
202.675,157.387
202.68,164.001
202.685,166.337
202.69,165.005
202.695,159.027
202.7,146.96
202.705,130.677
202.71,112.154
202.715,91.1454
202.72,68.9296
202.725,47.5025
202.73,26.6179
202.735,6.52509
202.74,-10.3395
202.745,-23.7147
202.75,-35.1326
202.755,-44.1345
202.76,-50.4528
202.765,-55.9288
202.77,-60.3134
202.775,-62.0358
202.78,-62.2972
202.785,-61.9657
202.79,-60.045
202.795,-57.9989
202.8,-57.4301
202.805,-56.8492
202.81,-55.4293
202.815,-54.5364
202.82,-53.5406
202.825,-50.9781
202.83,-48.0883
202.835,-45.9316
202.84,-43.2066
202.845,-40.609
202.85,-39.5916
202.855,-38.5365
202.86,-36.2276
202.865,-34.5525
202.87,-33.2482
202.875,-31.1804
202.88,-30.256
202.885,-31.5977
202.89,-33.1611
202.895,-34.4437
202.9,-36.4922
202.905,-38.0411
202.91,-38.3442
202.915,-39.0138
202.92,-39.8177
202.925,-39.4023
202.93,-39.0582
202.935,-39.4659
202.94,-39.1269
202.945,-38.6838
202.95,-39.036
202.955,-38.0785
202.96,-34.7673
202.965,-30.9289
202.97,-26.5252
202.975,-20.3971
202.98,-13.7036
202.985,-7.87829
202.99,-2.07871
202.995,4.01959
203,9.82377
203.005,15.9093
203.01,21.3103
203.015,23.1589
203.02,21.0796
203.025,15.5779
203.03,6.20264
203.035,-5.02967
203.04,-13.9609
203.045,-20.3178
203.05,-25.9119
203.055,-29.6282
203.06,-31.4216
203.065,-33.8208
203.07,-36.4098
203.075,-37.8088
203.08,-38.3473
203.085,-35.3781
203.09,-23.1115
203.095,5.76536
203.1,59.2092
203.105,137.432
203.11,221.197
203.115,279.327
203.12,286.835
203.125,241.09
203.13,162.882
203.135,81.1659
203.14,18.3547
203.145,-19.0847
203.15,-36.1952
203.155,-39.2596
203.16,-34.6774
203.165,-28.6182
203.17,-23.1536
203.175,-18.1317
203.18,-14.998
203.185,-13.6977
203.19,-11.7476
203.195,-8.88908
203.2,-6.1157
203.205,-2.20467
203.21,3.06966
203.215,8.01752
203.22,13.082
203.225,19.1975
203.23,24.7826
203.235,29.5651
